BLOCK	UNIT	HHSIZE	HHPERA	HHPERB1	HHPERB2	HHPERD1	HHPERD2	HHPERE1	HHPERE2	HHPERF1	HHPERF2	HHPERG1	HHPERG2	HHPERH1	HHPERH2	NUEMPNIH	NUIRH	EMPINCH	INVSTH	GOVINCH	OTINCH	TOTINCH	DTYPEH	BUILTH	TENURH	MORGH	ROOMH	BROOMH	VALUEH	GROSRTH	OMPH	HMAGE	HMSEX	HMMTN	HMHLOS	HMOCC91	HMLFACT	HMWKSWK	HMEMPIN	SHMAGE	SHMSEX	SHMMTN	SHMHLOS	SHMOCC91	SHMLFACT	SHMWKSWK	SHMEMPIN
50	7	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	55121	0	2406	0	57527	1	2	1	1	5	2	123000	.	902	2	1	1	3	9	1	52	37836	1	2	1	5	7	11	52	19691
50	8	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	55000	100	800	0	55900	1	7	1	1	9	4	210000	.	1304	3	2	3	2	13	1	48	5000	1	1	3	2	2	1	48	50900
51	1	5	0	1	2	0	0	1	1	0	0	0	0	0	0	2	2	54516	537	1632	0	56685	1	1	1	2	8	5	170000	.	199	4	2	3	5	3	1	52	36685	1	1	3	7	2	1	52	20000
51	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	53000	2035	1615	5719	62369	1	2	1	2	5	2	360000	.	288	4	1	1	2	13	1	52	39209	1	2	1	2	12	1	52	23160
51	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	55000	0	0	0	55000	1	6	1	1	6	2	155000	.	2218	4	1	1	7	11	1	52	55000	1	2	1	2	.	13	.	0
51	4	3	0	0	0	2	1	0	0	0	0	0	0	0	0	3	3	55000	0	10300	0	65300	1	4	2	.	8	3	.	950	.	1	1	1	2	6	1	52	35000	.	.	.	.	.	.	.	.
51	5	3	0	0	0	0	0	2	0	0	0	1	0	0	0	2	2	55000	0	4148	0	59148	1	5	1	2	8	2	405000	.	278	6	1	1	7	3	1	40	44148	.	.	.	.	.	.	.	.
51	6	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	55000	0	3400	0	58400	1	3	2	.	5	2	.	725	.	2	1	1	3	12	1	52	35400	1	2	1	3	11	1	52	23000
51	7	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	55000	0	16000	0	71000	1	3	2	.	8	3	.	900	.	3	1	1	6	14	2	30	11500	.	.	.	.	.	.	.	.
51	8	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	52500	2350	500	0	55350	1	2	1	1	4	1	100000	.	755	3	2	1	5	3	1	52	28650	.	.	.	.	.	.	.	.
52	1	3	0	0	0	1	0	1	1	0	0	0	0	0	0	2	3	45993	8715	4235	32573	91516	1	7	1	2	9	3	290000	.	333	4	2	1	5	2	1	52	64765	1	1	1	7	2	1	0	22369
52	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	52111	2537	6404	0	61052	4	5	1	1	8	4	205000	.	916	2	1	1	5	4	1	52	50311	1	2	1	2	11	1	35	10741
52	3	4	0	0	0	0	1	1	1	1	0	0	0	0	0	2	3	54633	0	10644	0	65277	1	5	2	.	9	4	.	1313	.	5	1	3	3	.	13	.	10644	1	2	1	1	.	13	.	0
52	4	5	0	1	0	1	0	1	1	0	0	0	1	0	0	4	4	54500	0	2050	0	56550	1	7	1	1	5	2	384000	.	796	4	1	3	3	5	1	50	32250	1	2	3	3	10	1	45	15800
52	5	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	52600	1800	2450	0	56850	6	5	1	1	8	3	115000	.	1037	2	1	1	5	2	1	52	31600	2	2	1	5	11	1	40	25250
52	6	2	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	46852	7371	19289	0	73512	1	4	1	2	7	3	180000	.	193	6	1	1	2	6	1	52	39207	1	2	1	4	10	1	52	34305
52	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	54000	0	2000	0	56000	1	4	2	.	3	1	.	500	.	2	2	1	5	4	1	52	24000	1	1	1	5	12	1	48	32000
52	8	5	0	0	0	0	0	4	1	0	0	0	0	0	0	5	5	46000	8000	7671	0	61671	4	3	1	1	8	5	416000	.	964	2	1	3	7	3	11	0	10000	.	.	.	.	.	.	.	.
53	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	48000	6000	0	0	54000	6	7	1	1	8	3	180000	.	417	3	1	1	2	2	1	48	54000	.	.	.	.	.	.	.	.
53	2	4	1	0	0	0	0	1	1	0	0	0	1	0	0	2	3	54000	0	2400	9300	65700	1	7	1	1	7	3	205000	.	1426	2	1	1	3	11	1	52	36400	1	2	3	4	10	1	52	19500
53	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	53794	6982	13222	73998	2	4	2	.	5	1	.	970	.	6	2	1	6	.	13	.	73998	.	.	.	.	.	.	.	.
53	4	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	52805	703	6273	0	59781	1	4	1	1	8	4	196000	.	441	3	1	1	5	4	1	52	44206	1	2	1	6	13	1	24	15575
53	5	4	0	1	0	0	0	2	1	0	0	0	0	0	0	3	3	50344	3077	2367	0	55788	8	5	2	.	5	2	.	517	.	4	1	1	2	14	2	52	29000	1	2	1	1	.	14	.	5813
53	6	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	53000	130	400	0	53530	1	4	1	1	5	3	210000	.	362	2	1	3	7	7	1	52	33430	1	2	3	3	11	1	52	20100
53	7	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	53000	0	0	0	53000	5	1	2	.	6	2	.	625	.	1	1	1	2	14	1	45	23000	.	.	.	.	.	.	.	.
53	8	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	53000	0	3467	0	56467	1	7	1	1	6	3	150000	.	1350	2	1	3	5	9	1	52	42467	1	2	3	3	10	1	52	14000
54	1	4	0	0	0	0	0	3	1	0	0	0	0	0	0	2	4	53000	0	4200	1500	58700	1	1	2	.	8	4	.	1913	.	3	1	1	4	.	13	.	4500	.	.	.	.	.	.	.	.
54	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	52960	0	3685	574	57219	1	6	1	1	8	3	147000	.	815	2	1	1	3	11	1	52	52373	1	2	1	3	11	11	16	4846
54	3	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	52735	0	2706	0	55441	2	7	2	.	6	2	.	1015	.	2	2	1	6	8	2	17	9960	1	1	1	5	2	2	52	45481
54	4	3	0	0	0	0	1	1	1	0	0	0	0	0	0	3	3	52500	0	33	1000	53533	2	7	2	.	4	2	.	925	.	4	1	1	6	2	1	52	20000	1	2	1	6	10	1	52	30033
54	5	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	2	50000	2500	800	0	53300	1	6	1	2	8	3	180000	.	250	3	1	1	7	10	1	52	52800	2	2	1	3	.	13	.	500
54	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	48205	3958	0	0	52163	5	5	2	.	5	2	.	850	.	2	1	1	2	4	1	52	41000	1	2	1	3	11	12	20	11163
54	7	5	0	1	0	1	1	1	1	0	0	0	0	0	0	4	4	52025	137	1717	0	53879	5	8	1	1	10	5	400000	.	1567	5	1	3	1	6	1	52	5695	2	2	3	1	7	1	52	22767
54	8	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	48573	3566	0	52	52191	1	3	1	2	7	3	200000	.	323	5	1	1	3	3	12	52	44221	1	2	1	3	10	12	52	7970
55	1	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	52000	0	621	0	52621	1	7	1	1	7	3	170000	.	1483	2	1	3	5	11	1	52	27621	1	2	3	5	10	1	52	25000
55	2	5	0	2	0	0	1	1	1	0	0	0	0	0	0	2	3	52000	0	6086	0	58086	6	5	2	.	8	3	.	950	.	3	1	1	3	12	1	52	38800	1	2	1	3	10	1	40	15786
55	3	5	1	0	1	0	0	1	1	0	1	0	0	0	0	2	2	52000	0	3800	0	55800	5	3	1	1	10	5	260000	.	2218	2	1	3	2	9	1	52	40800	1	2	3	2	13	1	30	15000
55	4	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	51500	100	1200	2700	55500	1	3	2	.	6	3	.	852	.	2	1	1	5	9	1	44	41400	1	2	1	3	11	9	40	14100
55	5	4	0	1	1	0	0	1	1	0	0	0	0	0	0	3	3	51600	0	875	0	52475	1	7	1	1	6	3	200000	.	737	3	1	1	7	9	1	52	50875	1	2	1	3	11	1	0	600
55	6	5	0	1	2	0	0	1	1	0	0	0	0	0	0	2	2	51513	0	4305	0	55818	1	5	1	1	7	3	150000	.	794	3	1	1	7	2	1	52	41212	1	2	1	3	13	1	32	14606
55	7	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	51000	500	835	0	52335	1	3	1	2	4	2	185000	.	229	3	1	3	5	11	1	50	19000	1	2	3	5	4	1	50	33335
55	8	2	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	38281	13198	2500	5412	59391	2	4	2	.	4	2	.	640	.	5	1	1	2	12	12	32	32742	1	2	1	2	10	12	46	26649
56	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	53419	-1942	236	0	51713	1	3	1	2	7	4	50000	.	235	4	1	1	1	10	1	50	19897	1	2	1	3	7	1	52	31816
56	2	5	1	2	0	0	0	1	1	0	0	0	0	0	0	2	2	51315	117	7845	0	59277	1	5	1	1	9	3	150000	.	1284	3	1	2	5	9	1	52	42435	2	2	1	4	10	1	24	16842
56	3	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	51400	0	3947	0	55347	1	3	2	.	5	2	.	895	.	2	1	1	2	12	1	52	36667	1	2	1	4	10	1	52	18680
56	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	45062	6271	0	0	51333	2	5	2	.	3	1	.	710	.	4	2	1	4	7	1	52	51333	.	.	.	.	.	.	.	.
56	5	2	0	0	1	0	0	0	1	0	0	0	0	0	0	2	2	51200	0	400	0	51600	8	5	1	1	5	2	120000	.	2218	3	2	1	7	2	1	50	50400	.	.	.	.	.	.	.	.
56	6	6	0	1	1	2	0	1	1	0	0	0	0	0	0	3	3	51000	0	2465	0	53465	1	1	1	1	8	5	190000	.	845	4	1	3	5	10	1	52	35465	2	2	1	3	.	13	.	0
56	7	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	51000	0	857	0	51857	6	7	1	1	6	3	140000	.	932	3	1	1	3	6	1	52	31857	1	2	1	3	10	1	52	20000
56	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	50500	500	0	0	51000	1	3	1	2	4	2	165000	.	253	3	1	1	2	12	1	52	51000	.	.	.	.	.	.	.	.
57	1	5	1	2	0	0	0	1	1	0	0	0	0	0	0	3	3	51000	0	3560	0	54560	6	6	2	.	6	3	.	781	.	2	1	1	4	5	1	46	39560	4	2	1	2	13	1	40	12000
57	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	51000	0	0	0	51000	1	4	1	1	8	3	280000	.	1385	5	1	1	2	11	1	42	13000	1	2	1	5	8	1	40	38000
57	3	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	51000	0	857	0	51857	1	2	1	1	4	2	200000	.	1205	2	2	3	5	11	1	52	15000	1	1	1	5	9	1	52	36857
57	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	44316	6543	0	0	50859	2	6	1	2	3	1	220000	.	407	5	1	1	7	3	1	28	50859	.	.	.	.	.	.	.	.
57	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	50800	0	0	0	50800	1	5	1	1	5	2	60000	.	671	4	1	1	2	10	1	52	33500	1	2	1	2	7	1	52	17300
57	6	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	50734	0	3806	0	54540	5	5	1	1	8	3	388000	.	2218	5	1	1	6	2	9	26	18806	1	2	1	7	3	2	52	35734
57	7	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	50000	700	0	0	50700	6	5	1	2	3	1	180000	.	214	2	1	3	5	2	2	33	30400	1	2	3	5	10	2	33	20300
57	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	49651	876	0	0	50527	2	4	1	1	3	1	110000	.	666	4	1	1	7	3	1	52	50527	.	.	.	.	.	.	.	.
58	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	20000	30500	0	0	50500	5	5	2	.	5	2	.	1000	.	3	1	3	7	2	1	40	50500	.	.	.	.	.	.	.	.
58	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	49450	1010	0	0	50460	1	2	1	1	10	4	429000	.	852	5	1	3	5	2	2	52	43980	2	2	1	7	14	1	52	6480
58	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	49326	1000	1990	1110	53426	2	4	2	.	4	1	.	895	.	4	2	1	7	3	1	44	53426	.	.	.	.	.	.	.	.
58	4	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	50262	29852	13555	93669	4	7	1	2	8	3	432000	.	515	6	1	1	4	.	13	.	48132	4	2	1	6	.	13	.	45537
58	5	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	50000	0	0	0	50000	1	6	1	2	6	3	150000	.	184	5	1	3	1	.	6	.	0	1	2	3	1	9	6	52	50000
58	6	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	50000	0	5000	0	55000	1	3	1	1	5	2	160000	.	1215	1	1	1	5	4	5	12	31000	.	.	.	.	.	.	.	.
58	7	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	50000	0	800	0	50800	1	2	1	2	9	4	120000	.	206	3	1	1	6	14	1	41	50800	.	.	.	.	.	.	.	.
58	8	4	0	1	1	0	0	1	1	0	0	0	0	0	0	3	4	49938	0	3537	0	53475	5	3	1	1	10	4	260000	.	911	4	1	3	1	9	1	45	43780	2	2	3	2	.	13	.	799
59	1	3	0	0	0	1	0	0	1	0	0	1	0	0	0	2	3	32974	16763	13395	8721	71853	1	3	1	2	6	3	190000	.	253	6	1	1	7	.	13	.	31633	3	2	1	5	7	1	52	36620
59	2	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	49000	0	400	0	49400	4	5	1	1	6	3	145000	.	1072	2	1	3	7	3	1	52	27400	4	2	3	4	3	1	52	22000
59	3	4	0	0	0	0	2	0	1	1	0	0	0	0	0	2	2	49000	0	0	0	49000	1	5	1	1	7	3	426000	.	461	5	2	1	5	11	1	0	0	1	1	1	7	8	1	52	43000
59	4	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	48814	0	400	0	49214	1	5	1	1	10	3	200000	.	1515	2	2	3	3	7	1	52	32400	5	1	1	4	3	1	52	16814
59	5	5	0	0	0	0	0	1	2	1	0	0	0	0	1	2	5	28800	20000	26549	0	75349	1	5	1	2	10	5	270000	.	192	5	1	3	1	.	13	.	10000	2	2	3	1	.	13	.	10000
59	6	3	0	0	0	2	0	0	1	0	0	0	0	0	0	2	2	42975	5619	0	0	48594	1	3	1	2	10	3	240000	.	327	4	2	3	3	13	1	52	30814	.	.	.	.	.	.	.	.
59	7	4	1	1	0	0	0	1	1	0	0	0	0	0	0	1	2	46035	2370	1177	0	49582	1	4	1	2	9	3	420000	.	205	3	2	1	4	3	1	52	49522	4	1	1	5	.	9	.	60
59	8	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	46821	1303	1393	0	49517	1	5	1	2	9	3	175000	.	264	3	1	1	4	8	1	52	31567	1	2	1	3	10	1	52	17950
60	1	5	0	0	2	0	0	1	1	0	1	0	0	0	0	2	3	44851	3200	9448	0	57499	1	3	1	1	6	4	397000	.	585	4	1	3	2	9	1	52	36500	2	2	3	1	13	1	52	12875
60	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	48000	0	0	0	48000	1	7	1	1	5	3	244000	.	2218	4	2	1	7	3	1	52	48000	.	.	.	.	.	.	.	.
60	3	4	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2	48000	0	992	0	48992	5	3	2	.	9	5	.	1913	.	3	1	3	7	12	1	52	38992	1	2	3	7	3	1	20	10000
60	4	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	47000	1000	360	0	48360	1	3	1	2	9	3	210000	.	256	1	1	3	7	4	1	52	25500	1	2	3	7	4	1	50	22860
60	5	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	48000	0	400	0	48400	6	5	1	1	8	3	180000	.	720	3	1	1	2	10	1	52	29400	1	2	1	2	10	1	52	19000
60	6	5	0	2	1	0	0	1	1	0	0	0	0	0	0	2	2	47165	772	2472	240	50649	1	7	1	1	10	4	419000	.	826	3	2	1	3	13	1	50	22253	1	1	1	7	11	1	50	28396
60	7	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	47693	0	1412	0	49105	5	6	1	1	6	3	170000	.	1264	2	1	1	5	9	1	52	40066	1	2	1	5	10	1	52	9039
60	8	3	0	0	1	0	0	1	1	0	0	0	0	0	0	3	3	47500	0	400	0	47900	1	4	1	1	6	3	178000	.	1041	5	1	1	2	12	1	48	34400	3	2	1	2	12	1	48	10500
61	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	2	2	47425	0	0	0	47425	1	3	1	1	7	4	190000	.	865	5	1	1	3	4	1	52	41425	.	.	.	.	.	.	.	.
61	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	45400	1900	5200	0	52500	1	3	1	1	6	2	120000	.	937	2	1	1	5	13	1	52	30000	2	2	3	5	11	1	52	22500
61	3	6	1	2	1	0	0	1	1	0	0	0	0	0	0	1	1	47010	0	3357	0	50367	1	3	1	1	6	3	200000	.	1079	2	1	1	5	3	1	52	50367	1	2	3	6	.	13	.	0
61	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	32000	15000	0	0	47000	2	5	2	.	3	1	.	740	.	4	2	1	4	7	2	52	47000	.	.	.	.	.	.	.	.
61	5	3	0	0	0	0	0	1	1	0	0	0	0	0	1	2	3	46399	355	13087	0	59841	1	4	1	1	10	5	240000	.	892	4	1	1	4	10	1	52	33258	1	2	1	2	13	1	52	16486
61	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	46500	0	0	0	46500	5	4	2	.	4	2	.	695	.	2	2	1	5	11	1	48	46500	.	.	.	.	.	.	.	.
61	7	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	38070	8400	17026	766	64262	4	4	1	1	10	4	250000	.	732	6	1	1	1	12	3	14	57363	1	2	1	2	.	13	.	6899
61	8	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	46226	0	0	0	46226	1	2	1	1	8	4	150000	.	819	4	1	1	7	10	1	52	28000	2	2	1	5	10	1	52	18226
62	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	39200	7000	0	0	46200	1	4	1	1	4	2	457000	.	1392	3	2	1	5	10	2	26	38500	4	1	3	5	9	1	26	7700
62	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	46000	165	0	0	46165	1	4	1	2	4	2	250000	.	221	4	1	1	3	8	1	52	36165	1	2	1	3	11	1	49	10000
62	3	4	0	1	0	1	0	1	1	0	0	0	0	0	0	3	3	46000	0	3701	0	49701	1	6	1	1	10	5	179000	.	1283	3	1	3	1	14	2	52	24472	1	2	3	1	13	2	52	17229
62	4	4	0	0	0	2	0	0	2	0	0	0	0	0	0	4	4	45890	0	4416	0	50306	1	3	1	2	6	4	454000	.	336	4	2	3	5	10	11	4	4106	.	.	.	.	.	.	.	.
62	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	45617	0	4707	0	50324	1	3	2	.	6	3	.	980	.	2	1	1	2	8	1	44	39000	.	.	.	.	.	.	.	.
62	6	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	2	45000	314	400	0	45714	1	4	1	1	7	3	430000	.	1104	3	1	3	7	6	1	52	45400	1	2	3	5	11	3	26	314
62	7	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	38300	7000	1640	0	46940	1	5	1	2	10	4	190000	.	258	3	2	1	3	7	9	25	19540	4	1	3	2	5	1	52	27400
62	8	4	2	0	0	0	0	1	1	0	0	0	0	0	0	1	2	45000	300	1329	0	46629	1	6	1	1	9	5	366000	.	1251	3	1	1	7	2	1	52	46329	2	2	1	6	.	13	.	300
63	1	4	0	1	0	0	1	1	1	0	0	0	0	0	0	3	3	45149	0	950	0	46099	6	3	2	.	6	3	.	655	.	3	1	1	1	12	1	50	42950	1	2	1	1	13	1	18	2000
63	2	4	0	0	0	1	0	1	2	0	0	0	0	0	0	3	3	25092	20000	6889	18812	70793	1	6	1	2	9	5	381000	.	467	4	2	3	2	13	1	48	40000	1	1	3	2	.	13	.	28793
63	3	5	0	2	1	0	0	1	1	0	0	0	0	0	0	1	2	45000	0	13037	0	58037	1	5	1	1	9	4	220000	.	554	3	1	1	5	11	1	52	46781	1	2	1	7	.	13	.	11256
63	4	5	1	0	2	0	0	1	1	0	0	0	0	0	0	1	1	45000	0	1330	0	46330	1	3	1	1	5	3	120000	.	864	2	1	1	5	9	1	52	46330	4	2	1	5	.	13	.	0
63	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	45000	0	1900	0	46900	8	5	1	2	1	0	20000	.	99	5	1	1	2	12	1	52	46900	.	.	.	.	.	.	.	.
63	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	35000	10000	0	0	45000	1	5	1	2	7	3	180000	.	251	5	1	1	1	12	1	52	45000	.	.	.	.	.	.	.	.
63	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	45000	0	0	0	45000	1	2	2	.	3	1	.	540	.	3	1	1	2	11	1	52	45000	.	.	.	.	.	.	.	.
63	8	3	1	0	0	0	0	2	0	0	0	0	0	0	0	2	2	45000	0	675	0	45675	1	3	2	.	4	2	.	867	.	2	1	1	3	3	1	45	19675	.	.	.	.	.	.	.	.
64	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	45000	0	0	0	45000	2	5	2	.	6	2	.	890	.	3	1	1	6	11	1	52	45000	.	.	.	.	.	.	.	.
64	2	5	0	0	3	0	0	1	1	0	0	0	0	0	0	2	2	43500	1500	2562	0	47562	5	5	2	.	6	3	.	825	.	3	1	3	7	9	1	52	36062	1	2	3	7	3	1	52	11500
64	3	4	0	1	1	0	0	1	1	0	0	0	0	0	0	4	4	44860	0	2777	0	47637	4	4	2	.	7	3	.	875	.	3	1	1	4	12	1	52	34387	1	2	2	3	2	1	52	8950
64	4	6	3	1	0	0	0	1	1	0	0	0	0	0	0	2	2	44530	0	5708	0	50238	5	4	2	.	6	3	.	1026	.	3	1	1	3	6	1	51	46576	2	2	1	2	.	13	.	3662
64	5	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	42000	2300	500	0	44800	1	6	1	1	7	3	150000	.	1290	2	2	1	5	10	11	40	14800	1	1	1	2	10	1	48	30000
64	6	3	0	1	0	0	0	1	1	0	0	0	0	0	0	2	2	44009	0	400	0	44409	1	5	1	1	8	3	104000	.	841	4	1	1	2	6	1	52	40303	3	2	1	5	11	1	13	4106
64	7	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	44000	0	1578	0	45578	1	4	2	.	8	4	.	950	.	3	1	1	2	12	2	52	44578	2	2	1	5	10	1	10	1000
64	8	4	0	2	0	0	0	1	1	0	0	0	0	0	0	2	2	44000	0	6329	0	50329	5	1	1	2	5	3	200000	.	524	3	1	3	7	3	1	52	36929	1	2	3	1	12	2	21	13400
65	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	44000	0	0	0	44000	2	6	2	.	3	1	.	753	.	1	1	1	2	11	1	52	24000	4	2	1	6	7	1	52	20000
65	2	5	0	1	0	0	1	2	1	0	0	0	0	0	0	2	2	43663	0	400	0	44063	1	3	1	1	8	4	220000	.	692	3	1	3	7	2	1	52	18000	1	2	3	7	11	1	52	26063
65	3	4	0	0	0	0	0	2	0	0	0	1	1	0	0	2	4	29655	13819	23670	9353	76497	1	3	1	2	6	2	440000	.	328	6	1	1	1	.	13	.	21273	1	2	1	1	.	13	.	18794
65	4	4	1	1	0	0	0	1	1	0	0	0	0	0	0	2	2	43206	0	8170	0	51376	1	6	2	.	7	4	.	950	.	2	1	1	6	2	1	35	32969	1	2	1	4	7	2	40	18407
65	5	3	0	0	1	0	0	1	1	0	0	0	0	0	0	1	2	40000	3160	400	0	43560	1	6	1	2	8	4	225000	.	250	2	1	1	2	12	1	52	41980	1	2	1	3	.	13	.	1580
65	6	5	3	0	0	0	0	1	1	0	0	0	0	0	0	2	2	42330	696	2623	0	45649	1	6	1	2	8	3	249000	.	237	2	1	3	7	9	1	52	45213	1	2	1	5	2	11	5	436
65	7	4	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	43000	0	1217	0	44217	1	5	1	2	8	4	160000	.	188	3	1	1	4	9	2	52	44217	2	2	1	3	.	13	.	0
65	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	43000	0	0	0	43000	1	2	2	.	5	2	.	540	.	2	1	1	7	9	1	52	43000	.	.	.	.	.	.	.	.
66	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	42366	364	12953	0	55683	1	4	2	.	10	3	.	1067	.	3	1	1	5	8	1	52	39364	1	2	1	5	3	1	9	16319
66	2	4	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2	42537	40	5683	0	48260	1	3	1	1	10	3	275000	.	1177	2	2	1	7	10	1	34	41183	1	1	1	4	2	1	52	7077
66	3	3	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	38700	3838	632	0	43170	1	3	2	.	8	3	.	1320	.	2	1	1	2	11	1	52	36100	1	2	1	3	10	2	30	7070
66	4	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	42500	0	403	400	43303	1	3	1	1	6	1	160000	.	793	2	1	1	7	9	1	49	27500	1	2	1	7	11	1	46	15803
66	5	3	0	0	0	1	2	0	0	0	0	0	0	0	0	3	3	42500	0	0	0	42500	2	6	2	.	4	2	.	800	.	1	2	1	7	10	1	30	13221	.	.	.	.	.	.	.	.
66	6	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	29217	13124	6232	7975	56548	1	5	1	2	6	3	220000	.	207	5	1	1	5	3	3	32	49424	1	2	1	2	.	13	.	7124
66	7	5	0	0	3	0	0	1	1	0	0	0	0	0	0	2	2	36600	5600	2210	0	44410	1	6	1	1	10	4	454000	.	2218	4	1	1	7	3	1	10	42210	1	2	1	7	10	1	0	2200
66	8	3	0	0	0	1	1	0	1	0	0	0	0	0	0	2	3	7000	35176	700	84424	127300	1	3	1	2	10	3	378000	.	455	4	2	1	7	.	13	.	120000	.	.	.	.	.	.	.	.
67	1	5	1	2	0	0	0	1	1	0	0	0	0	0	0	2	2	42000	0	20018	0	62018	6	7	2	.	8	4	.	860	.	3	1	1	5	14	1	52	40018	2	2	1	7	11	1	10	22000
67	2	3	0	0	1	0	0	1	1	0	0	0	0	0	0	2	2	42000	0	7400	0	49400	1	2	2	.	5	3	.	709	.	2	2	1	5	7	11	52	24000	1	1	1	5	9	7	20	25400
67	3	5	0	2	1	0	0	1	1	0	0	0	0	0	0	3	3	41940	0	21505	0	63445	1	5	1	2	10	5	250000	.	269	5	1	3	7	3	1	35	26796	1	2	3	7	12	1	40	35155
67	4	5	0	1	1	1	0	1	1	0	0	0	0	0	0	4	4	41924	0	180	0	42104	1	2	1	1	8	5	452000	.	1339	5	1	3	5	9	1	52	12294	1	2	3	7	11	11	52	27600
